ts_utc,market_id,inplay,t_to_off,runners
2025-09-07T18:56:32.695988+00:00,1.247478336,False,-10652,6
2025-09-07T18:56:33.834438+00:00,1.247478336,False,-10653,6
2025-09-07T18:56:34.971316+00:00,1.247478336,False,-10654,6
2025-09-07T18:56:36.116013+00:00,1.247478336,False,-10656,6
2025-09-07T18:56:37.239799+00:00,1.247478336,False,-10657,6
2025-09-07T18:56:38.390036+00:00,1.247478336,False,-10658,6
2025-09-07T18:56:39.549591+00:00,1.247478336,False,-10659,6
2025-09-07T18:56:40.698332+00:00,1.247478336,False,-10660,6
2025-09-07T18:56:41.854186+00:00,1.247478336,False,-10661,6
2025-09-07T18:56:42.979633+00:00,1.247478336,False,-10662,6
2025-09-07T18:56:44.141866+00:00,1.247478336,False,-10664,6
2025-09-07T18:56:45.266263+00:00,1.247478336,False,-10665,6
2025-09-07T18:56:46.436845+00:00,1.247478336,False,-10666,6
2025-09-07T18:56:47.607617+00:00,1.247478336,False,-10667,6
2025-09-07T18:56:48.734177+00:00,1.247478336,False,-10668,6
2025-09-07T18:56:49.862215+00:00,1.247478336,False,-10669,6
2025-09-07T18:56:51.007281+00:00,1.247478336,False,-10671,6
2025-09-07T18:56:52.147671+00:00,1.247478336,False,-10672,6
2025-09-07T18:56:53.500662+00:00,1.247478336,False,-10673,6
2025-09-07T18:56:54.632511+00:00,1.247478336,False,-10674,6
2025-09-07T18:56:55.784826+00:00,1.247478336,False,-10675,6
2025-09-07T18:56:56.932058+00:00,1.247478336,False,-10676,6
2025-09-07T18:56:58.073543+00:00,1.247478336,False,-10678,6
2025-09-07T18:56:59.226661+00:00,1.247478336,False,-10679,6
2025-09-07T18:57:00.389047+00:00,1.247478336,False,-10680,6
2025-09-07T18:57:01.516611+00:00,1.247478336,False,-10681,6
2025-09-07T18:57:02.657161+00:00,1.247478336,False,-10682,6
2025-09-07T18:57:03.780036+00:00,1.247478336,False,-10683,6
2025-09-07T18:57:04.900187+00:00,1.247478336,False,-10684,6
2025-09-07T18:57:06.021719+00:00,1.247478336,False,-10686,6
2025-09-07T18:57:07.163021+00:00,1.247478336,False,-10687,6
2025-09-07T18:57:08.383339+00:00,1.247478336,False,-10688,6
2025-09-07T18:57:09.505898+00:00,1.247478336,False,-10689,6
2025-09-07T18:57:10.628796+00:00,1.247478336,False,-10690,6
2025-09-07T18:57:11.763444+00:00,1.247478336,False,-10691,6
2025-09-07T18:57:12.900754+00:00,1.247478336,False,-10692,6
2025-09-07T18:57:14.029064+00:00,1.247478336,False,-10694,6
2025-09-07T18:57:15.149363+00:00,1.247478336,False,-10695,6
2025-09-07T18:57:16.297201+00:00,1.247478336,False,-10696,6
2025-09-07T18:57:17.429091+00:00,1.247478336,False,-10697,6
2025-09-07T18:57:18.562275+00:00,1.247478336,False,-10698,6
2025-09-07T18:57:19.696729+00:00,1.247478336,False,-10699,6
2025-09-07T18:57:20.829551+00:00,1.247478336,False,-10700,6
2025-09-07T18:57:21.960022+00:00,1.247478336,False,-10701,6
2025-09-07T18:57:23.089308+00:00,1.247478336,False,-10703,6
2025-09-07T18:57:24.206712+00:00,1.247478336,False,-10704,6
2025-09-07T18:57:25.350599+00:00,1.247478336,False,-10705,6
2025-09-07T18:57:26.492852+00:00,1.247478336,False,-10706,6
2025-09-07T18:57:27.663095+00:00,1.247478336,False,-10707,6
2025-09-07T18:57:28.800636+00:00,1.247478336,False,-10708,6
2025-09-07T18:57:29.938394+00:00,1.247478336,False,-10709,6
2025-09-07T18:57:31.076209+00:00,1.247478336,False,-10711,6
2025-09-07T18:57:32.196057+00:00,1.247478336,False,-10712,6
2025-09-07T18:57:33.333156+00:00,1.247478336,False,-10713,6
2025-09-07T18:57:34.477850+00:00,1.247478336,False,-10714,6
2025-09-07T18:57:35.616123+00:00,1.247478336,False,-10715,6
2025-09-07T18:57:36.746752+00:00,1.247478336,False,-10716,6
2025-09-07T18:57:37.889303+00:00,1.247478336,False,-10717,6
2025-09-07T18:57:39.054238+00:00,1.247478336,False,-10719,6
2025-09-07T18:57:40.198114+00:00,1.247478336,False,-10720,6
2025-09-07T18:57:41.340212+00:00,1.247478336,False,-10721,6
2025-09-07T18:57:42.479970+00:00,1.247478336,False,-10722,6
2025-09-07T18:57:43.608105+00:00,1.247478336,False,-10723,6
2025-09-07T18:57:44.749384+00:00,1.247478336,False,-10724,6
2025-09-07T18:57:45.871111+00:00,1.247478336,False,-10725,6
2025-09-07T18:57:47.055687+00:00,1.247478336,False,-10727,6
2025-09-07T18:57:48.187854+00:00,1.247478336,False,-10728,6
2025-09-07T18:57:49.321598+00:00,1.247478336,False,-10729,6
2025-09-07T18:57:50.465365+00:00,1.247478336,False,-10730,6
2025-09-07T18:57:51.587361+00:00,1.247478336,False,-10731,6
2025-09-07T18:57:52.727193+00:00,1.247478336,False,-10732,6
2025-09-07T18:57:53.895621+00:00,1.247478336,False,-10733,6
2025-09-07T18:57:55.014349+00:00,1.247478336,False,-10735,6
2025-09-07T18:57:56.140984+00:00,1.247478336,False,-10736,6
2025-09-07T18:57:57.300132+00:00,1.247478336,False,-10737,6
2025-09-07T18:57:58.432373+00:00,1.247478336,False,-10738,6
2025-09-07T18:57:59.587083+00:00,1.247478336,False,-10739,6
2025-09-07T18:58:00.730041+00:00,1.247478336,False,-10740,6
2025-09-07T18:58:02.914069+00:00,1.247478336,False,-10742,6
2025-09-07T18:58:04.061318+00:00,1.247478336,False,-10744,6
2025-09-07T18:58:05.209852+00:00,1.247478336,False,-10745,6
2025-09-07T18:58:06.373625+00:00,1.247478336,False,-10746,6
2025-09-07T18:58:07.515734+00:00,1.247478336,False,-10747,6
2025-09-07T18:58:08.634077+00:00,1.247478336,False,-10748,6
2025-09-07T18:58:09.767352+00:00,1.247478336,False,-10749,6
2025-09-07T18:58:10.888017+00:00,1.247478336,False,-10750,6
2025-09-07T18:58:12.006320+00:00,1.247478336,False,-10752,6
2025-09-07T18:58:13.125388+00:00,1.247478336,False,-10753,6
2025-09-07T18:58:14.256087+00:00,1.247478336,False,-10754,6
2025-09-07T18:58:15.386374+00:00,1.247478336,False,-10755,6
2025-09-07T18:58:16.518124+00:00,1.247478336,False,-10756,6
2025-09-07T18:58:17.640386+00:00,1.247478336,False,-10757,6
2025-09-07T18:58:18.757723+00:00,1.247478336,False,-10758,6
2025-09-07T18:58:19.888792+00:00,1.247478336,False,-10759,6
2025-09-07T18:58:21.018095+00:00,1.247478336,False,-10761,6
2025-09-07T18:58:22.143631+00:00,1.247478336,False,-10762,6
2025-09-07T18:58:23.355128+00:00,1.247478336,False,-10763,6
2025-09-07T18:58:24.482384+00:00,1.247478336,False,-10764,6
2025-09-07T18:58:25.638536+00:00,1.247478336,False,-10765,6
2025-09-07T18:58:26.758877+00:00,1.247478336,False,-10766,6
2025-09-07T18:58:27.887638+00:00,1.247478336,False,-10767,6
2025-09-07T18:58:29.004130+00:00,1.247478336,False,-10769,6
2025-09-07T18:58:30.136136+00:00,1.247478336,False,-10770,6
2025-09-07T18:58:31.253643+00:00,1.247478336,False,-10771,6
2025-09-07T18:58:32.379329+00:00,1.247478336,False,-10772,6
2025-09-07T18:58:33.494845+00:00,1.247478336,False,-10773,6
2025-09-07T18:58:34.637369+00:00,1.247478336,False,-10774,6
2025-09-07T18:58:35.755507+00:00,1.247478336,False,-10775,6
2025-09-07T18:58:36.904899+00:00,1.247478336,False,-10776,6
2025-09-07T18:58:38.026301+00:00,1.247478336,False,-10778,6
2025-09-07T18:58:39.144497+00:00,1.247478336,False,-10779,6
2025-09-07T18:58:40.268083+00:00,1.247478336,False,-10780,6
2025-09-07T18:58:41.387236+00:00,1.247478336,False,-10781,6
2025-09-07T18:58:42.504895+00:00,1.247478336,False,-10782,6
2025-09-07T18:58:43.622194+00:00,1.247478336,False,-10783,6
2025-09-07T18:58:44.736807+00:00,1.247478336,False,-10784,6
2025-09-07T18:58:45.855956+00:00,1.247478336,False,-10785,6
2025-09-07T18:58:46.973434+00:00,1.247478336,False,-10786,6
2025-09-07T18:58:48.091556+00:00,1.247478336,False,-10788,6
2025-09-07T18:58:49.227780+00:00,1.247478336,False,-10789,6
2025-09-07T18:58:50.358258+00:00,1.247478336,False,-10790,6
2025-09-07T18:58:51.498181+00:00,1.247478336,False,-10791,6
2025-09-07T18:58:52.629536+00:00,1.247478336,False,-10792,6
2025-09-07T18:58:53.742005+00:00,1.247478336,False,-10793,6
2025-09-07T18:58:54.864743+00:00,1.247478336,False,-10794,6
2025-09-07T18:58:55.999791+00:00,1.247478336,False,-10795,6
2025-09-07T18:58:57.133514+00:00,1.247478336,False,-10797,6
2025-09-07T18:58:58.256307+00:00,1.247478336,False,-10798,6
2025-09-07T18:58:59.372049+00:00,1.247478336,False,-10799,6
2025-09-07T18:59:00.494979+00:00,1.247478336,False,-10800,6
2025-09-07T18:59:01.614614+00:00,1.247478336,False,-10801,6
2025-09-07T18:59:02.734353+00:00,1.247478336,False,-10802,6
2025-09-07T18:59:03.879464+00:00,1.247478336,False,-10803,6
2025-09-07T18:59:04.999069+00:00,1.247478336,False,-10804,6
2025-09-07T18:59:06.141252+00:00,1.247478336,False,-10806,6
2025-09-07T18:59:07.263116+00:00,1.247478336,False,-10807,6
2025-09-07T18:59:08.530756+00:00,1.247478336,False,-10808,6
2025-09-07T18:59:09.655689+00:00,1.247478336,False,-10809,6
2025-09-07T18:59:10.778844+00:00,1.247478336,False,-10810,6
2025-09-07T18:59:11.901472+00:00,1.247478336,False,-10811,6
2025-09-07T18:59:13.036062+00:00,1.247478336,False,-10813,6
2025-09-07T18:59:14.167200+00:00,1.247478336,False,-10814,6
2025-09-07T18:59:15.288826+00:00,1.247478336,False,-10815,6
2025-09-07T18:59:16.426941+00:00,1.247478336,False,-10816,6
2025-09-07T18:59:17.540852+00:00,1.247478336,False,-10817,6
2025-09-07T18:59:18.674117+00:00,1.247478336,False,-10818,6
2025-09-07T18:59:19.798887+00:00,1.247478336,False,-10819,6
2025-09-07T18:59:20.921493+00:00,1.247478336,False,-10820,6
2025-09-07T18:59:22.038347+00:00,1.247478336,False,-10822,6
2025-09-07T18:59:23.165028+00:00,1.247478336,False,-10823,6
2025-09-07T18:59:24.291087+00:00,1.247478336,False,-10824,6
2025-09-07T18:59:25.413498+00:00,1.247478336,False,-10825,6
2025-09-07T18:59:26.554718+00:00,1.247478336,False,-10826,6
2025-09-07T18:59:27.687221+00:00,1.247478336,False,-10827,6
2025-09-07T18:59:28.818140+00:00,1.247478336,False,-10828,6
2025-09-07T18:59:29.938351+00:00,1.247478336,False,-10829,6
2025-09-07T18:59:31.060563+00:00,1.247478336,False,-10831,6
2025-09-07T18:59:32.179429+00:00,1.247478336,False,-10832,6
2025-09-07T18:59:33.295531+00:00,1.247478336,False,-10833,6
2025-09-07T18:59:34.429923+00:00,1.247478336,False,-10834,6
2025-09-07T18:59:35.554268+00:00,1.247478336,False,-10835,6
2025-09-07T18:59:36.691694+00:00,1.247478336,False,-10836,6
2025-09-07T18:59:37.815318+00:00,1.247478336,False,-10837,6
2025-09-07T18:59:38.946017+00:00,1.247478336,False,-10838,6
2025-09-07T18:59:40.063171+00:00,1.247478336,False,-10840,6
2025-09-07T18:59:41.186641+00:00,1.247478336,False,-10841,6
2025-09-07T18:59:42.311380+00:00,1.247478336,False,-10842,6
2025-09-07T18:59:43.435588+00:00,1.247478336,False,-10843,6
2025-09-07T18:59:44.575954+00:00,1.247478336,False,-10844,6
2025-09-07T18:59:45.698718+00:00,1.247478336,False,-10845,6
2025-09-07T18:59:46.817897+00:00,1.247478336,False,-10846,6
2025-09-07T18:59:47.936580+00:00,1.247478336,False,-10847,6
2025-09-07T18:59:49.054189+00:00,1.247478336,False,-10849,6
2025-09-07T18:59:50.199085+00:00,1.247478336,False,-10850,6
2025-09-07T18:59:51.319698+00:00,1.247478336,False,-10851,6
2025-09-07T18:59:52.464157+00:00,1.247478336,False,-10852,6
2025-09-07T18:59:53.856994+00:00,1.247478336,False,-10853,6
2025-09-07T18:59:55.005885+00:00,1.247478336,False,-10855,6
2025-09-07T18:59:56.128826+00:00,1.247478336,False,-10856,6
2025-09-07T18:59:57.250646+00:00,1.247478336,False,-10857,6
2025-09-07T18:59:58.374003+00:00,1.247478336,False,-10858,6
2025-09-07T18:59:59.492381+00:00,1.247478336,False,-10859,6
2025-09-07T19:00:00.626868+00:00,1.247478336,False,-10860,6
2025-09-07T19:00:01.765445+00:00,1.247478336,False,-10861,6
2025-09-07T19:00:02.901387+00:00,1.247478336,False,-10862,6
2025-09-07T19:00:04.026262+00:00,1.247478336,False,-10864,6
2025-09-07T19:00:05.148714+00:00,1.247478336,False,-10865,6
2025-09-07T19:00:06.268247+00:00,1.247478336,False,-10866,6
2025-09-07T19:00:07.409439+00:00,1.247478336,False,-10867,6
2025-09-07T19:00:08.618484+00:00,1.247478336,False,-10868,6
2025-09-07T19:00:09.741422+00:00,1.247478336,False,-10869,6
2025-09-07T19:00:10.884177+00:00,1.247478336,False,-10870,6
2025-09-07T19:00:12.017558+00:00,1.247478336,False,-10872,6
2025-09-07T19:00:13.133918+00:00,1.247478336,False,-10873,6
2025-09-07T19:00:14.258438+00:00,1.247478336,False,-10874,6
2025-09-07T19:00:15.396685+00:00,1.247478336,False,-10875,6
2025-09-07T19:00:16.522025+00:00,1.247478336,False,-10876,6
2025-09-07T19:00:17.740737+00:00,1.247478336,False,-10877,6
2025-09-07T19:00:18.878050+00:00,1.247478336,False,-10878,6
2025-09-07T19:00:20.014922+00:00,1.247478336,False,-10880,6
2025-09-07T19:00:21.163554+00:00,1.247478336,False,-10881,6
2025-09-07T19:00:22.282608+00:00,1.247478336,False,-10882,6
2025-09-07T19:00:23.483024+00:00,1.247478336,False,-10883,6
2025-09-07T19:00:24.610175+00:00,1.247478336,False,-10884,6
2025-09-07T19:00:25.724096+00:00,1.247478336,False,-10885,6
2025-09-07T19:00:26.846333+00:00,1.247478336,False,-10886,6
2025-09-07T19:00:27.977970+00:00,1.247478336,False,-10887,6
2025-09-07T19:00:29.107578+00:00,1.247478336,False,-10889,6
2025-09-07T19:00:30.238637+00:00,1.247478336,False,-10890,6
2025-09-07T19:00:31.360261+00:00,1.247478336,False,-10891,6
2025-09-07T19:00:32.495917+00:00,1.247478336,False,-10892,6
2025-09-07T19:00:33.628487+00:00,1.247478336,False,-10893,6
2025-09-07T19:00:34.752454+00:00,1.247478336,False,-10894,6
2025-09-07T19:00:35.868021+00:00,1.247478336,False,-10895,6
2025-09-07T19:00:36.985488+00:00,1.247478336,False,-10896,6
2025-09-07T19:00:38.124082+00:00,1.247478336,False,-10898,6
2025-09-07T19:00:39.322399+00:00,1.247478336,False,-10899,6
2025-09-07T19:00:40.442037+00:00,1.247478336,False,-10900,6
2025-09-07T19:00:41.558527+00:00,1.247478336,False,-10901,6
2025-09-07T19:00:42.683482+00:00,1.247478336,False,-10902,6
2025-09-07T19:00:43.805855+00:00,1.247478336,False,-10903,6
2025-09-07T19:00:44.951994+00:00,1.247478336,False,-10904,6
2025-09-07T19:00:46.129464+00:00,1.247478336,False,-10906,6
2025-09-07T19:00:47.253009+00:00,1.247478336,False,-10907,6
2025-09-07T19:00:48.367893+00:00,1.247478336,False,-10908,6
2025-09-07T19:00:49.496509+00:00,1.247478336,False,-10909,6
2025-09-07T19:00:50.618989+00:00,1.247478336,False,-10910,6
2025-09-07T19:00:51.745140+00:00,1.247478336,False,-10911,6
2025-09-07T19:00:52.862390+00:00,1.247478336,False,-10912,6
2025-09-07T19:00:53.999247+00:00,1.247478336,False,-10913,6
2025-09-07T19:00:55.123934+00:00,1.247478336,False,-10915,6
2025-09-07T19:00:56.263989+00:00,1.247478336,False,-10916,6
2025-09-07T19:00:57.394178+00:00,1.247478336,False,-10917,6
2025-09-07T19:00:58.519766+00:00,1.247478336,False,-10918,6
2025-09-07T19:00:59.641698+00:00,1.247478336,False,-10919,6
2025-09-07T19:01:00.762601+00:00,1.247478336,False,-10920,6
2025-09-07T19:01:01.916371+00:00,1.247478336,False,-10921,6
2025-09-07T19:01:03.039601+00:00,1.247478336,False,-10923,6
2025-09-07T19:01:04.164376+00:00,1.247478336,False,-10924,6
2025-09-07T19:01:05.298666+00:00,1.247478336,False,-10925,6
2025-09-07T19:01:06.421264+00:00,1.247478336,False,-10926,6
2025-09-07T19:01:07.549432+00:00,1.247478336,False,-10927,6
2025-09-07T19:01:08.741840+00:00,1.247478336,False,-10928,6
2025-09-07T19:01:09.861998+00:00,1.247478336,False,-10929,6
2025-09-07T19:01:11.015683+00:00,1.247478336,False,-10931,6
2025-09-07T19:01:12.156066+00:00,1.247478336,False,-10932,6
2025-09-07T19:01:13.279810+00:00,1.247478336,False,-10933,6
2025-09-07T19:01:14.398307+00:00,1.247478336,False,-10934,6
2025-09-07T19:01:15.522653+00:00,1.247478336,False,-10935,6
2025-09-07T19:01:16.650594+00:00,1.247478336,False,-10936,6
2025-09-07T19:01:17.772054+00:00,1.247478336,False,-10937,6
2025-09-07T19:01:18.889734+00:00,1.247478336,False,-10938,6
2025-09-07T19:01:20.027160+00:00,1.247478336,False,-10940,6
2025-09-07T19:01:21.149845+00:00,1.247478336,False,-10941,6
2025-09-07T19:01:22.266921+00:00,1.247478336,False,-10942,6
2025-09-07T19:01:23.393448+00:00,1.247478336,False,-10943,6
2025-09-07T19:01:24.547956+00:00,1.247478336,False,-10944,6
2025-09-07T19:01:25.681434+00:00,1.247478336,False,-10945,6
2025-09-07T19:01:26.824811+00:00,1.247478336,False,-10946,6
2025-09-07T19:01:27.961621+00:00,1.247478336,False,-10947,6
2025-09-07T19:01:29.077198+00:00,1.247478336,False,-10949,6
2025-09-07T19:01:30.191608+00:00,1.247478336,False,-10950,6
2025-09-07T19:01:31.333840+00:00,1.247478336,False,-10951,6
2025-09-07T19:01:32.465286+00:00,1.247478336,False,-10952,6
2025-09-07T19:01:33.592691+00:00,1.247478336,False,-10953,6
2025-09-07T19:01:34.731399+00:00,1.247478336,False,-10954,6
2025-09-07T19:01:35.902573+00:00,1.247478336,False,-10955,6
2025-09-07T19:01:37.029449+00:00,1.247478336,False,-10957,6
2025-09-07T19:01:38.148204+00:00,1.247478336,False,-10958,6
2025-09-07T19:01:39.270062+00:00,1.247478336,False,-10959,6
2025-09-07T19:01:40.388032+00:00,1.247478336,False,-10960,6
2025-09-07T19:01:41.516718+00:00,1.247478336,False,-10961,6
2025-09-07T19:01:42.648852+00:00,1.247478336,False,-10962,6
2025-09-07T19:01:43.770246+00:00,1.247478336,False,-10963,6
2025-09-07T19:01:44.898584+00:00,1.247478336,False,-10964,6
2025-09-07T19:01:46.020968+00:00,1.247478336,False,-10966,6
2025-09-07T19:01:47.142612+00:00,1.247478336,False,-10967,6
2025-09-07T19:01:48.264099+00:00,1.247478336,False,-10968,6
2025-09-07T19:01:49.414843+00:00,1.247478336,False,-10969,6
2025-09-07T19:01:50.541269+00:00,1.247478336,False,-10970,6
2025-09-07T19:01:51.662859+00:00,1.247478336,False,-10971,6
2025-09-07T19:01:52.782258+00:00,1.247478336,False,-10972,6
2025-09-07T19:01:53.903762+00:00,1.247478336,False,-10973,6
2025-09-07T19:01:55.019454+00:00,1.247478336,False,-10975,6
2025-09-07T19:01:56.147820+00:00,1.247478336,False,-10976,6
2025-09-07T19:01:57.264664+00:00,1.247478336,False,-10977,6
2025-09-07T19:01:58.397562+00:00,1.247478336,False,-10978,6
2025-09-07T19:01:59.516024+00:00,1.247478336,False,-10979,6
2025-09-07T19:02:00.643255+00:00,1.247478336,False,-10980,6
2025-09-07T19:02:01.764924+00:00,1.247478336,False,-10981,6
2025-09-07T19:02:02.884977+00:00,1.247478336,False,-10982,6
2025-09-07T19:02:04.007493+00:00,1.247478336,False,-10984,6
2025-09-07T19:02:05.132347+00:00,1.247478336,False,-10985,6
2025-09-07T19:02:06.258990+00:00,1.247478336,False,-10986,6
2025-09-07T19:02:07.378245+00:00,1.247478336,False,-10987,6
2025-09-07T19:02:08.556112+00:00,1.247478336,False,-10988,6
2025-09-07T19:02:09.681142+00:00,1.247478336,False,-10989,6
2025-09-07T19:02:10.849844+00:00,1.247478336,False,-10990,6
2025-09-07T19:02:11.968254+00:00,1.247478336,False,-10991,6
2025-09-07T19:02:13.104424+00:00,1.247478336,False,-10993,6
2025-09-07T19:02:14.227723+00:00,1.247478336,False,-10994,6
2025-09-07T19:02:15.356288+00:00,1.247478336,False,-10995,6
2025-09-07T19:02:16.480878+00:00,1.247478336,False,-10996,6
2025-09-07T19:02:17.606521+00:00,1.247478336,False,-10997,6
2025-09-07T19:02:18.739966+00:00,1.247478336,False,-10998,6
2025-09-07T19:02:19.883670+00:00,1.247478336,False,-10999,6
2025-09-07T19:02:21.020407+00:00,1.247478336,False,-11001,6
2025-09-07T19:02:22.179691+00:00,1.247478336,False,-11002,6
2025-09-07T19:02:23.320084+00:00,1.247478336,False,-11003,6
2025-09-07T19:02:24.472620+00:00,1.247478336,False,-11004,6
2025-09-07T19:02:25.617573+00:00,1.247478336,False,-11005,6
2025-09-07T19:02:26.747876+00:00,1.247478336,False,-11006,6
2025-09-07T19:02:27.938054+00:00,1.247478336,False,-11007,6
2025-09-07T19:02:29.086554+00:00,1.247478336,False,-11009,6
2025-09-07T19:02:30.218278+00:00,1.247478336,False,-11010,6
2025-09-07T19:02:31.345933+00:00,1.247478336,False,-11011,6
2025-09-07T19:02:32.470264+00:00,1.247478336,False,-11012,6
2025-09-07T19:02:33.585753+00:00,1.247478336,False,-11013,6
2025-09-07T19:02:34.705976+00:00,1.247478336,False,-11014,6
2025-09-07T19:02:35.831336+00:00,1.247478336,False,-11015,6
2025-09-07T19:02:36.956525+00:00,1.247478336,False,-11016,6
2025-09-07T19:02:38.081066+00:00,1.247478336,False,-11018,6
2025-09-07T19:02:39.200598+00:00,1.247478336,False,-11019,6
2025-09-07T19:02:40.319190+00:00,1.247478336,False,-11020,6
2025-09-07T19:02:41.440003+00:00,1.247478336,False,-11021,6
2025-09-07T19:02:42.573540+00:00,1.247478336,False,-11022,6
2025-09-07T19:02:43.699410+00:00,1.247478336,False,-11023,6
2025-09-07T19:02:44.815593+00:00,1.247478336,False,-11024,6
2025-09-07T19:02:45.946431+00:00,1.247478336,False,-11025,6
2025-09-07T19:02:47.076677+00:00,1.247478336,False,-11027,6
2025-09-07T19:02:48.195729+00:00,1.247478336,False,-11028,6
2025-09-07T19:02:49.322507+00:00,1.247478336,False,-11029,6
2025-09-07T19:02:50.439057+00:00,1.247478336,False,-11030,6
2025-09-07T19:02:51.559611+00:00,1.247478336,False,-11031,6
2025-09-07T19:02:52.725665+00:00,1.247478336,False,-11032,6
2025-09-07T19:02:54.054661+00:00,1.247478336,False,-11034,6
2025-09-07T19:02:55.169106+00:00,1.247478336,False,-11035,6
2025-09-07T19:02:56.289282+00:00,1.247478336,False,-11036,6
2025-09-07T19:02:57.410406+00:00,1.247478336,False,-11037,6
2025-09-07T19:02:58.526711+00:00,1.247478336,False,-11038,6
2025-09-07T19:02:59.655338+00:00,1.247478336,False,-11039,6
2025-09-07T19:03:00.783776+00:00,1.247478336,False,-11040,6
2025-09-07T19:03:01.914319+00:00,1.247478336,False,-11041,6
2025-09-07T19:03:03.040612+00:00,1.247478336,False,-11043,6
2025-09-07T19:03:04.171782+00:00,1.247478336,False,-11044,6
2025-09-07T19:03:05.294329+00:00,1.247478336,False,-11045,6
2025-09-07T19:03:06.412378+00:00,1.247478336,False,-11046,6
2025-09-07T19:03:07.541613+00:00,1.247478336,False,-11047,6
2025-09-07T19:03:08.769460+00:00,1.247478336,False,-11048,6
2025-09-07T19:03:09.890361+00:00,1.247478336,False,-11049,6
2025-09-07T19:03:11.007893+00:00,1.247478336,False,-11051,6
2025-09-07T19:03:12.136162+00:00,1.247478336,False,-11052,6
2025-09-07T19:03:13.253118+00:00,1.247478336,False,-11053,6
2025-09-07T19:03:14.373674+00:00,1.247478336,False,-11054,6
2025-09-07T19:03:15.490691+00:00,1.247478336,False,-11055,6
2025-09-07T19:03:16.614385+00:00,1.247478336,False,-11056,6
2025-09-07T19:03:17.753715+00:00,1.247478336,False,-11057,6
2025-09-07T19:03:18.869692+00:00,1.247478336,False,-11058,6
2025-09-07T19:03:20.009030+00:00,1.247478336,False,-11060,6
2025-09-07T19:03:21.133843+00:00,1.247478336,False,-11061,6
2025-09-07T19:03:22.259114+00:00,1.247478336,False,-11062,6
2025-09-07T19:03:23.413155+00:00,1.247478336,False,-11063,6
2025-09-07T19:03:24.531308+00:00,1.247478336,False,-11064,6
2025-09-07T19:03:25.665822+00:00,1.247478336,False,-11065,6
2025-09-07T19:03:26.785491+00:00,1.247478336,False,-11066,6
2025-09-07T19:03:27.908121+00:00,1.247478336,False,-11067,6
2025-09-07T19:03:29.029593+00:00,1.247478336,False,-11069,6
2025-09-07T19:03:30.168046+00:00,1.247478336,False,-11070,6
2025-09-07T19:03:31.318342+00:00,1.247478336,False,-11071,6
2025-09-07T19:03:32.439183+00:00,1.247478336,False,-11072,6
2025-09-07T19:03:33.562695+00:00,1.247478336,False,-11073,6
2025-09-07T19:03:34.695840+00:00,1.247478336,False,-11074,6
2025-09-07T19:03:35.816269+00:00,1.247478336,False,-11075,6
2025-09-07T19:03:36.940081+00:00,1.247478336,False,-11076,6
2025-09-07T19:03:38.083821+00:00,1.247478336,False,-11078,6
2025-09-07T19:03:39.204631+00:00,1.247478336,False,-11079,6
2025-09-07T19:03:40.347292+00:00,1.247478336,False,-11080,6
2025-09-07T19:03:41.464621+00:00,1.247478336,False,-11081,6
2025-09-07T19:03:42.601036+00:00,1.247478336,False,-11082,6
2025-09-07T19:03:43.728191+00:00,1.247478336,False,-11083,6
2025-09-07T19:03:44.841378+00:00,1.247478336,False,-11084,6
2025-09-07T19:03:45.961659+00:00,1.247478336,False,-11085,6
2025-09-07T19:03:47.081114+00:00,1.247478336,False,-11087,6
2025-09-07T19:03:48.197717+00:00,1.247478336,False,-11088,6
2025-09-07T19:03:49.311835+00:00,1.247478336,False,-11089,6
2025-09-07T19:03:50.452723+00:00,1.247478336,False,-11090,6
2025-09-07T19:03:51.579824+00:00,1.247478336,False,-11091,6
2025-09-07T19:03:52.701660+00:00,1.247478336,False,-11092,6
2025-09-07T19:03:53.899020+00:00,1.247478336,False,-11093,6
2025-09-07T19:03:55.037770+00:00,1.247478336,False,-11095,6
2025-09-07T19:03:56.180094+00:00,1.247478336,False,-11096,6
2025-09-07T19:03:57.298173+00:00,1.247478336,False,-11097,6
2025-09-07T19:03:58.435597+00:00,1.247478336,False,-11098,6
2025-09-07T19:03:59.563345+00:00,1.247478336,False,-11099,6
2025-09-07T19:04:00.682173+00:00,1.247478336,False,-11100,6
2025-09-07T19:04:01.804333+00:00,1.247478336,False,-11101,6
2025-09-07T19:04:02.939352+00:00,1.247478336,False,-11102,6
2025-09-07T19:04:04.054310+00:00,1.247478336,False,-11104,6
2025-09-07T19:04:05.171539+00:00,1.247478336,False,-11105,6
2025-09-07T19:04:06.297271+00:00,1.247478336,False,-11106,6
2025-09-07T19:04:07.419713+00:00,1.247478336,False,-11107,6
2025-09-07T19:04:08.557883+00:00,1.247478336,False,-11108,6
2025-09-07T19:04:09.677368+00:00,1.247478336,False,-11109,6
2025-09-07T19:04:10.801630+00:00,1.247478336,False,-11110,6
2025-09-07T19:04:11.918954+00:00,1.247478336,False,-11111,6
2025-09-07T19:04:13.047580+00:00,1.247478336,False,-11113,6
2025-09-07T19:04:14.168782+00:00,1.247478336,False,-11114,6
2025-09-07T19:04:15.332372+00:00,1.247478336,False,-11115,6
2025-09-07T19:04:16.457302+00:00,1.247478336,False,-11116,6
2025-09-07T19:04:17.578848+00:00,1.247478336,False,-11117,6
2025-09-07T19:04:18.699755+00:00,1.247478336,False,-11118,6
